datetime,flowrate
1/24/2005,4440
1/25/2005,2900
1/26/2005,2900
1/27/2005,3000
1/28/2005,2600
1/29/2005,2300
1/30/2005,2100
1/31/2005,2000
2/1/2005,1800
2/2/2005,1700
2/3/2005,1700
2/4/2005,1700
2/5/2005,1700
2/6/2005,1700
2/7/2005,1730
2/8/2005,7280
2/9/2005,25300
2/10/2005,40900
2/11/2005,28400
2/12/2005,18800
2/13/2005,15400
2/14/2005,20000
2/15/2005,36200
2/16/2005,37300
2/17/2005,36100
2/18/2005,28100
2/19/2005,20400
2/20/2005,14900
2/21/2005,15500
2/22/2005,22500
2/23/2005,20300
2/24/2005,15800
2/25/2005,11400
2/26/2005,8050
2/27/2005,6440
2/28/2005,5320
3/1/2005,5250
3/2/2005,4950
3/3/2005,3770
3/4/2005,3890
3/5/2005,3560
3/6/2005,5310
3/7/2005,8990
3/8/2005,10500
3/9/2005,9320
3/10/2005,7410
3/11/2005,5610
3/12/2005,5490
3/13/2005,4910
3/14/2005,4390
3/15/2005,3930
3/16/2005,2910
3/17/2005,2550
3/18/2005,2410
3/19/2005,2620
3/20/2005,3130
3/21/2005,3080
3/22/2005,3460
3/23/2005,3840
3/24/2005,3480
3/25/2005,3930
3/26/2005,4610
3/27/2005,6860
3/28/2005,7540
3/29/2005,6590
3/30/2005,5060
3/31/2005,4000
4/1/2005,3070
4/2/2005,3310
4/3/2005,4500
4/4/2005,5600
4/5/2005,6600
4/6/2005,5630
4/7/2005,4580
4/8/2005,2560
4/9/2005,2160
4/10/2005,2080
4/11/2005,2080
4/12/2005,2270
4/13/2005,2020
4/14/2005,1800
4/15/2005,1650
4/16/2005,1800
4/17/2005,1700
4/18/2005,1600
4/19/2005,1590
4/20/2005,1570
4/21/2005,1480
4/22/2005,2920
4/23/2005,5180
4/24/2005,20000
4/25/2005,29100
4/26/2005,27900
4/27/2005,27900
4/28/2005,23300
4/29/2005,17700
4/30/2005,12600
5/1/2005,9420
5/2/2005,6560
5/3/2005,5220
5/4/2005,3790
5/5/2005,3260
5/6/2005,2620
5/7/2005,2490
5/8/2005,2210
5/9/2005,2090
5/10/2005,2070
5/11/2005,1670
5/12/2005,1600
5/13/2005,1800
5/14/2005,2110
5/15/2005,2430
5/16/2005,2730
5/17/2005,2610
5/18/2005,2220
5/19/2005,2110
5/20/2005,2990
5/21/2005,4780
5/22/2005,4330
5/23/2005,4090
5/24/2005,3480
5/25/2005,3270
5/26/2005,3760
5/27/2005,3320
5/28/2005,2960
5/29/2005,2650
5/30/2005,2610
5/31/2005,2520
6/1/2005,2140
6/2/2005,2010
6/3/2005,1830
6/4/2005,2140
6/5/2005,1860
6/6/2005,1570
6/7/2005,1230
6/8/2005,1060
6/9/2005,1350
6/10/2005,1560
6/11/2005,1100
6/12/2005,1140
6/13/2005,1240
6/14/2005,1170
6/15/2005,1630
6/16/2005,1520
6/17/2005,1380
6/18/2005,1040
6/19/2005,900
6/20/2005,844
6/21/2005,708
6/22/2005,645
6/23/2005,583
6/24/2005,334
6/25/2005,293
6/26/2005,288
6/27/2005,279
6/28/2005,341
6/29/2005,381
6/30/2005,548
7/1/2005,1340
7/2/2005,867
7/3/2005,930
7/4/2005,1410
7/5/2005,846
7/6/2005,563
7/7/2005,476
7/8/2005,486
7/9/2005,493
7/10/2005,415
7/11/2005,422
7/12/2005,372
7/13/2005,416
7/14/2005,414
7/15/2005,426
7/16/2005,393
7/17/2005,816
7/18/2005,1720
7/19/2005,2170
7/20/2005,2040
7/21/2005,1760
7/22/2005,2240
7/23/2005,1910
7/24/2005,2500
7/25/2005,1580
7/26/2005,1080
7/27/2005,2420
7/28/2005,7050
7/29/2005,5600
7/30/2005,3440
7/31/2005,2030
8/1/2005,1430
8/2/2005,1280
8/3/2005,1230
8/4/2005,825
8/5/2005,391
8/6/2005,383
8/7/2005,371
8/8/2005,336
8/9/2005,333
8/10/2005,390
8/11/2005,398
8/12/2005,500
8/13/2005,381
8/14/2005,364
8/15/2005,442
8/16/2005,811
8/17/2005,876
8/18/2005,483
8/19/2005,477
8/20/2005,520
8/21/2005,446
8/22/2005,260
8/23/2005,274
8/24/2005,277
8/25/2005,222
8/26/2005,259
8/27/2005,248
8/28/2005,226
8/29/2005,191
8/30/2005,186
8/31/2005,291
9/1/2005,341
9/2/2005,1650
9/3/2005,1690
9/4/2005,771
9/5/2005,609
9/6/2005,417
9/7/2005,326
9/8/2005,476
9/9/2005,360
9/10/2005,289
9/11/2005,241
9/12/2005,203
9/13/2005,212
9/14/2005,337
9/15/2005,235
9/16/2005,311
9/17/2005,336
9/18/2005,428
9/19/2005,989
9/20/2005,809
9/21/2005,364
9/22/2005,279
9/23/2005,977
9/24/2005,2910
9/25/2005,1920
9/26/2005,5070
9/27/2005,12100
9/28/2005,12200
9/29/2005,8550
9/30/2005,5430
10/1/2005,4350
10/2/2005,2790
10/3/2005,2110
10/4/2005,1500
10/5/2005,1280
10/6/2005,1430
10/7/2005,940
10/8/2005,673
10/9/2005,580
10/10/2005,441
10/11/2005,403
10/12/2005,390
10/13/2005,287
10/14/2005,341
10/15/2005,493
10/16/2005,230
10/17/2005,147
10/18/2005,235
10/19/2005,280
10/20/2005,196
10/21/2005,174
10/22/2005,227
10/23/2005,188
10/24/2005,218
10/25/2005,362
10/26/2005,2160
10/27/2005,3790
10/28/2005,3810
10/29/2005,2860
10/30/2005,1650
10/31/2005,1260
11/1/2005,1020
11/2/2005,866
11/3/2005,873
11/4/2005,840
11/5/2005,652
11/6/2005,848
11/7/2005,359
11/8/2005,850
11/9/2005,775
11/10/2005,513
11/11/2005,458
11/12/2005,703
11/13/2005,1180
11/14/2005,848
11/15/2005,964
11/16/2005,6540
11/17/2005,16700
11/18/2005,12900
11/19/2005,8450
11/20/2005,5860
11/21/2005,4040
11/22/2005,2860
11/23/2005,2420
11/24/2005,2730
11/25/2005,1800
11/26/2005,1570
11/27/2005,1430
11/28/2005,2390
11/29/2005,14400
11/30/2005,22800
12/1/2005,17200
12/2/2005,11900
12/3/2005,8050
12/4/2005,5830
12/5/2005,4010
12/6/2005,3500
12/7/2005,2300
12/8/2005,1800
12/9/2005,1400
12/10/2005,900
12/11/2005,800
12/12/2005,770
12/13/2005,740
12/14/2005,720
12/15/2005,700
12/16/2005,690
12/17/2005,680
12/18/2005,650
12/19/2005,640
12/20/2005,620
12/21/2005,600
12/22/2005,600
12/23/2005,600
12/24/2005,600
12/25/2005,1430
12/26/2005,5740
12/27/2005,17200
12/28/2005,27800
12/29/2005,48100
12/30/2005,53800
12/31/2005,45200
1/1/2006,36000
1/2/2006,26500
1/3/2006,36200
1/4/2006,34700
1/5/2006,26100
1/6/2006,19700
1/7/2006,15200
1/8/2006,10900
1/9/2006,8120
1/10/2006,6570
1/11/2006,5390
1/12/2006,5000
1/13/2006,5050
1/14/2006,7510
1/15/2006,11400
1/16/2006,10600
1/17/2006,8870
1/18/2006,14600
1/19/2006,18000
1/20/2006,20900
1/21/2006,18800
1/22/2006,16900
1/23/2006,13700
1/24/2006,11300
1/25/2006,9030
1/26/2006,7040
1/27/2006,5140
1/28/2006,4280
1/29/2006,5230
1/30/2006,11000
1/31/2006,12200
2/1/2006,10600
2/2/2006,7800
2/3/2006,8420
2/4/2006,18000
2/5/2006,26700
2/6/2006,24100
2/7/2006,17900
2/8/2006,12300
2/9/2006,10100
2/10/2006,8200
2/11/2006,6460
2/12/2006,4890
2/13/2006,4160
2/14/2006,3370
2/15/2006,3360
2/16/2006,3240
2/17/2006,11200
2/18/2006,22700
2/19/2006,17300
2/20/2006,12700
2/21/2006,9660
2/22/2006,7850
2/23/2006,5880
2/24/2006,5080
2/25/2006,4120
2/26/2006,2890
2/27/2006,2450
2/28/2006,2380
3/1/2006,2630
3/2/2006,2250
3/3/2006,1830
3/4/2006,1600
3/5/2006,1250
3/6/2006,1180
3/7/2006,1130
3/8/2006,1100
3/9/2006,1630
3/10/2006,2900
3/11/2006,7420
3/12/2006,13600
3/13/2006,22800
3/14/2006,23700
3/15/2006,21300
3/16/2006,16700
3/17/2006,14000
3/18/2006,11100
3/19/2006,9370
3/20/2006,7780
3/21/2006,5890
3/22/2006,4810
3/23/2006,3690
3/24/2006,3090
3/25/2006,2470
3/26/2006,2180
3/27/2006,2210
3/28/2006,2120
3/29/2006,2640
3/30/2006,2040
3/31/2006,2020
4/1/2006,2400
4/2/2006,2570
4/3/2006,4240
4/4/2006,14200
4/5/2006,13300
4/6/2006,9680
4/7/2006,7310
4/8/2006,4650
4/9/2006,4340
4/10/2006,3880
4/11/2006,3530
4/12/2006,3300
4/13/2006,2480
4/14/2006,1850
4/15/2006,2230
4/16/2006,2550
4/17/2006,5220
4/18/2006,9610
4/19/2006,9620
4/20/2006,7380
4/21/2006,5650
4/22/2006,3790
4/23/2006,3320
4/24/2006,2770
4/25/2006,2330
4/26/2006,2200
4/27/2006,1680
4/28/2006,1650
4/29/2006,1540
4/30/2006,1370
5/1/2006,1360
5/2/2006,1670
5/3/2006,3730
5/4/2006,5720
5/5/2006,4070
5/6/2006,2760
5/7/2006,2020
5/8/2006,1910
5/9/2006,1620
5/10/2006,1660
5/11/2006,3530
5/12/2006,14700
5/13/2006,17400
5/14/2006,21200
5/15/2006,25800
5/16/2006,29400
5/17/2006,25700
5/18/2006,23800
5/19/2006,24300
5/20/2006,20000
5/21/2006,14500
5/22/2006,10200
5/23/2006,7410
5/24/2006,4270
5/25/2006,5010
5/26/2006,7480
5/27/2006,8610
5/28/2006,9830
5/29/2006,7910
5/30/2006,5980
5/31/2006,3650
6/1/2006,2880
6/2/2006,3850
6/3/2006,3170
6/4/2006,3820
6/5/2006,5670
6/6/2006,4730
6/7/2006,3430
6/8/2006,3130
6/9/2006,4410
6/10/2006,5150
6/11/2006,5100
6/12/2006,3560
6/13/2006,2410
6/14/2006,2200
6/15/2006,1710
6/16/2006,1140
6/17/2006,1350
6/18/2006,1030
6/19/2006,908
6/20/2006,1180
6/21/2006,2050
6/22/2006,5030
6/23/2006,6460
6/24/2006,7240
6/25/2006,6500
6/26/2006,5770
6/27/2006,3450
6/28/2006,2130
6/29/2006,1700
6/30/2006,1500
7/1/2006,1410
7/2/2006,1170
7/3/2006,1090
7/4/2006,1540
7/5/2006,2300
7/6/2006,2870
7/7/2006,2690
7/8/2006,1970
7/9/2006,1480
7/10/2006,1370
7/11/2006,1190
7/12/2006,1520
7/13/2006,6580
7/14/2006,8080
7/15/2006,17100
7/16/2006,11700
7/17/2006,10400
7/18/2006,9350
7/19/2006,8150
7/20/2006,5720
7/21/2006,3980
7/22/2006,2950
7/23/2006,2030
7/24/2006,1730
7/25/2006,1570
7/26/2006,1830
7/27/2006,1920
7/28/2006,3740
7/29/2006,7300
7/30/2006,5520
7/31/2006,4980
8/1/2006,4790
8/2/2006,3090
8/3/2006,2400
8/4/2006,2330
8/5/2006,1910
8/6/2006,1980
8/7/2006,1830
8/8/2006,1600
8/9/2006,920
8/10/2006,757
8/11/2006,586
8/12/2006,628
8/13/2006,586
8/14/2006,652
8/15/2006,520
8/16/2006,386
8/17/2006,397
8/18/2006,442
8/19/2006,492
8/20/2006,396
8/21/2006,399
8/22/2006,452
8/23/2006,484
8/24/2006,454
8/25/2006,383
8/26/2006,341
8/27/2006,488
8/28/2006,473
8/29/2006,1160
8/30/2006,2780
8/31/2006,2860
9/1/2006,3190
9/2/2006,2780
9/3/2006,1650
9/4/2006,1190
9/5/2006,999
9/6/2006,861
9/7/2006,832
9/8/2006,672
9/9/2006,638
9/10/2006,622
9/11/2006,498
9/12/2006,552
9/13/2006,1860
9/14/2006,2950
9/15/2006,2630
9/16/2006,1930
9/17/2006,1410
9/18/2006,1290
9/19/2006,1300
9/20/2006,1040
9/21/2006,1010
9/22/2006,874
9/23/2006,1100
9/24/2006,1220
9/25/2006,845
9/26/2006,584
9/27/2006,769
9/28/2006,849
9/29/2006,822
9/30/2006,721
10/1/2006,831
10/2/2006,897
10/3/2006,1450
10/4/2006,1920
10/5/2006,4620
10/6/2006,3620
10/7/2006,3020
10/8/2006,2320
10/9/2006,1880
10/10/2006,1440
10/11/2006,1480
10/12/2006,1490
10/13/2006,1410
10/14/2006,1490
10/15/2006,1130
10/16/2006,880
10/17/2006,4030
10/18/2006,24400
10/19/2006,23900
10/20/2006,19600
10/21/2006,15700
10/22/2006,9840
10/23/2006,7860
10/24/2006,5490
10/25/2006,5020
10/26/2006,3910
10/27/2006,3000
10/28/2006,9310
10/29/2006,20000
10/30/2006,15800
10/31/2006,12500
11/1/2006,8040
11/2/2006,5710
11/3/2006,3890
11/4/2006,3730
11/5/2006,2970
11/6/2006,2420
11/7/2006,2740
11/8/2006,4500
11/9/2006,4030
11/10/2006,3810
11/11/2006,3810
11/12/2006,3560
11/13/2006,3660
11/14/2006,3860
11/15/2006,3140
11/16/2006,5890
11/17/2006,21500
11/18/2006,23600
11/19/2006,19700
11/20/2006,14200
11/21/2006,9650
11/22/2006,7680
11/23/2006,5550
11/24/2006,4700
11/25/2006,3880
11/26/2006,3140
11/27/2006,2640
11/28/2006,2230
11/29/2006,2270
11/30/2006,2460
12/1/2006,12000
12/2/2006,48300
12/3/2006,50000
12/4/2006,42300
12/5/2006,32600
12/6/2006,21800
12/7/2006,16300
12/8/2006,12700
12/9/2006,8970
12/10/2006,6010
12/11/2006,4690
12/12/2006,3750
12/13/2006,5280
12/14/2006,10800
12/15/2006,10800
12/16/2006,8240
12/17/2006,6660
12/18/2006,5380
12/19/2006,5050
12/20/2006,5720
12/21/2006,4970
12/22/2006,7760
12/23/2006,18000
12/24/2006,17400
12/25/2006,13900
12/26/2006,16500
12/27/2006,25100
12/28/2006,21400
12/29/2006,16300
12/30/2006,11500
12/31/2006,9550
1/1/2007,31000
1/2/2007,38200
1/3/2007,28800
1/4/2007,20800
1/5/2007,20000
1/6/2007,34800
1/7/2007,46100
1/8/2007,45200
1/9/2007,40100
1/10/2007,29500
1/11/2007,20000
1/12/2007,15100
1/13/2007,16500
1/14/2007,31700
1/15/2007,47400
1/16/2007,59300
1/17/2007,55000
1/18/2007,44200
1/19/2007,31000
1/20/2007,21000
1/21/2007,15700
1/22/2007,11100
1/23/2007,7270
1/24/2007,5580
1/25/2007,4270
1/26/2007,3620
1/27/2007,3320
1/28/2007,3440
1/29/2007,2600
1/30/2007,2250
1/31/2007,2000
2/1/2007,1820
2/2/2007,1700
2/3/2007,1580
2/4/2007,1450
2/5/2007,1350
2/6/2007,1300
2/7/2007,1200
2/8/2007,1140
2/9/2007,1100
2/10/2007,1020
2/11/2007,980
2/12/2007,930
2/13/2007,920
2/14/2007,880
2/15/2007,850
2/16/2007,830
2/17/2007,810
2/18/2007,790
2/19/2007,780
2/20/2007,760
2/21/2007,755
2/22/2007,740
2/23/2007,730
2/24/2007,720
2/25/2007,715
2/26/2007,700
2/27/2007,1900
2/28/2007,5600
3/1/2007,7270
3/2/2007,16700
3/3/2007,30000
3/4/2007,32000
3/5/2007,31600
3/6/2007,23100
3/7/2007,15600
3/8/2007,13100
3/9/2007,10200
3/10/2007,8820
3/11/2007,11400
3/12/2007,12600
3/13/2007,12100
3/14/2007,11300
3/15/2007,16100
3/16/2007,28000
3/17/2007,28100
3/18/2007,25900
3/19/2007,20100
3/20/2007,15200
3/21/2007,13100
3/22/2007,11300
3/23/2007,9530
3/24/2007,16800
3/25/2007,26400
3/26/2007,24900
3/27/2007,19700
3/28/2007,13600
3/29/2007,11500
3/30/2007,10600
3/31/2007,7810
4/1/2007,6210
4/2/2007,5220
4/3/2007,5990
4/4/2007,5380
4/5/2007,3050
4/6/2007,3530
4/7/2007,2480
4/8/2007,2180
4/9/2007,2030
4/10/2007,2040
4/11/2007,1950
4/12/2007,8530
4/13/2007,19400
4/14/2007,16300
4/15/2007,12600
4/16/2007,9140
4/17/2007,8270
4/18/2007,7200
4/19/2007,5310
4/20/2007,4460
4/21/2007,3530
4/22/2007,3060
4/23/2007,2620
4/24/2007,2190
4/25/2007,2440
4/26/2007,14700
4/27/2007,37900
4/28/2007,39100
4/29/2007,33500
4/30/2007,24900
5/1/2007,17100
5/2/2007,18500
5/3/2007,17100
5/4/2007,11100
5/5/2007,7730
5/6/2007,4560
5/7/2007,2890
5/8/2007,3090
5/9/2007,2250
5/10/2007,4450
5/11/2007,4380
5/12/2007,3090
5/13/2007,2390
5/14/2007,2020
5/15/2007,1870
5/16/2007,1500
5/17/2007,919
5/18/2007,1140
5/19/2007,1010
5/20/2007,789
5/21/2007,824
5/22/2007,723
5/23/2007,779
5/24/2007,504
5/25/2007,619
5/26/2007,1380
5/27/2007,1220
5/28/2007,754
5/29/2007,555
5/30/2007,689
5/31/2007,337
6/1/2007,305
6/2/2007,616
6/3/2007,446
6/4/2007,2170
6/5/2007,2410
6/6/2007,1590
6/7/2007,1030
6/8/2007,950
6/9/2007,620
6/10/2007,557
6/11/2007,500
6/12/2007,383
6/13/2007,282
6/14/2007,138
6/15/2007,158
6/16/2007,117
6/17/2007,140
6/18/2007,180
6/19/2007,240
6/20/2007,290
6/21/2007,361
6/22/2007,273
6/23/2007,356
6/24/2007,312
6/25/2007,328
6/26/2007,353
6/27/2007,400
6/28/2007,535
6/29/2007,500
6/30/2007,428
7/1/2007,358
7/2/2007,394
7/3/2007,412
7/4/2007,432
7/5/2007,390
7/6/2007,368
7/7/2007,311
7/8/2007,311
7/9/2007,264
7/10/2007,933
7/11/2007,425
7/12/2007,229
7/13/2007,188
7/14/2007,119
7/15/2007,229
7/16/2007,109
7/17/2007,178
7/18/2007,209
7/19/2007,360
7/20/2007,320
7/21/2007,910
7/22/2007,990
7/23/2007,640
7/24/2007,464
7/25/2007,406
7/26/2007,403
7/27/2007,569
7/28/2007,869
7/29/2007,755
7/30/2007,508
7/31/2007,605
8/1/2007,627
8/2/2007,378
8/3/2007,279
8/4/2007,211
8/5/2007,293
8/6/2007,398
8/7/2007,728
8/8/2007,1370
8/9/2007,1300
8/10/2007,1180
8/11/2007,1060
8/12/2007,1070
8/13/2007,1080
8/14/2007,886
8/15/2007,619
8/16/2007,596
8/17/2007,563
8/18/2007,348
8/19/2007,498
8/20/2007,6130
8/21/2007,28900
8/22/2007,49800
8/23/2007,60700
8/24/2007,57600
8/25/2007,44100
8/26/2007,35400
8/27/2007,24100
8/28/2007,18500
8/29/2007,12700
8/30/2007,7180
8/31/2007,5390
9/1/2007,4340
9/2/2007,3640
9/3/2007,3780
9/4/2007,3790
9/5/2007,2320
9/6/2007,3410
9/7/2007,2920
9/8/2007,2730
9/9/2007,3600
9/10/2007,10100
9/11/2007,9010
9/12/2007,5740
9/13/2007,4470
9/14/2007,3300
9/15/2007,2410
9/16/2007,1890
9/17/2007,1510
9/18/2007,1340
9/19/2007,901
9/20/2007,906
9/21/2007,731
9/22/2007,609
9/23/2007,571
9/24/2007,650
9/25/2007,654
9/26/2007,983
9/27/2007,824
9/28/2007,583
9/29/2007,458
9/30/2007,521
10/1/2007,635
10/2/2007,554
10/3/2007,468
10/4/2007,562
10/5/2007,419
10/6/2007,422
10/7/2007,479
10/8/2007,543
10/9/2007,495
10/10/2007,406
10/11/2007,375
10/12/2007,249
10/13/2007,279
10/14/2007,252
10/15/2007,238
10/16/2007,266
10/17/2007,334
10/18/2007,521
10/19/2007,769
10/20/2007,633
10/21/2007,354
10/22/2007,410
10/23/2007,630
10/24/2007,606
10/25/2007,1070
10/26/2007,1140
10/27/2007,1370
10/28/2007,1110
10/29/2007,742
10/30/2007,804
10/31/2007,795
11/1/2007,682
11/2/2007,539
11/3/2007,477
11/4/2007,525
11/5/2007,693
11/6/2007,747
11/7/2007,536
11/8/2007,386
11/9/2007,409
11/10/2007,316
11/11/2007,336
11/12/2007,497
11/13/2007,705
11/14/2007,2090
11/15/2007,3470
11/16/2007,2980
11/17/2007,1990
11/18/2007,1500
11/19/2007,1320
11/20/2007,1210
11/21/2007,1480
11/22/2007,14500
11/23/2007,26200
11/24/2007,21600
11/25/2007,14700
11/26/2007,10800
11/27/2007,20000
11/28/2007,20600
11/29/2007,15200
11/30/2007,10600
12/1/2007,7100
12/2/2007,5470
12/3/2007,8290
12/4/2007,14900
12/5/2007,13100
12/6/2007,9520
12/7/2007,7120
12/8/2007,5500
12/9/2007,4070
12/10/2007,5950
12/11/2007,13400
12/12/2007,33700
12/13/2007,44800
12/14/2007,42300
12/15/2007,35600
12/16/2007,28200
12/17/2007,20300
12/18/2007,16100
12/19/2007,12100
12/20/2007,9680
12/21/2007,7850
12/22/2007,7110
12/23/2007,19300
12/24/2007,31200
12/25/2007,25900
12/26/2007,20400
12/27/2007,14100
12/28/2007,11500
12/29/2007,11200
12/30/2007,13200
12/31/2007,11600
1/1/2008,9400
1/2/2008,7530
1/3/2008,6000
1/4/2008,5270
1/5/2008,3900
1/6/2008,5030
1/7/2008,8150
1/8/2008,17700
1/9/2008,36500
1/10/2008,46300
1/11/2008,43600
1/12/2008,39100
1/13/2008,29800
1/14/2008,22800
1/15/2008,19200
1/16/2008,15000
1/17/2008,10800
1/18/2008,7000
1/19/2008,4400
1/20/2008,2800
1/21/2008,2300
1/22/2008,1900
1/23/2008,1700
1/24/2008,1600
1/25/2008,1550
1/26/2008,1500
1/27/2008,1500
1/28/2008,1450
1/29/2008,1400
1/30/2008,1350
1/31/2008,1300
2/1/2008,1600
2/2/2008,1900
2/3/2008,1750
2/4/2008,1600
2/5/2008,15300
2/6/2008,58200
2/7/2008,82300
2/8/2008,90100
2/9/2008,79700
2/10/2008,62100
2/11/2008,38400
2/12/2008,26700
2/13/2008,20700
2/14/2008,15400
2/15/2008,9930
2/16/2008,7460
2/17/2008,7400
2/18/2008,19300
2/19/2008,23900
2/20/2008,19600
2/21/2008,13400
2/22/2008,10400
2/23/2008,8460
2/24/2008,7020
2/25/2008,5760
2/26/2008,4650
2/27/2008,3900
2/28/2008,3170
2/29/2008,2750
3/1/2008,2560
3/2/2008,2410
3/3/2008,8110
3/4/2008,30700
3/5/2008,33200
3/6/2008,29100
3/7/2008,24200
3/8/2008,18100
3/9/2008,14700
3/10/2008,11400
3/11/2008,8760
3/12/2008,7770
3/13/2008,16100
3/14/2008,32500
3/15/2008,34700
3/16/2008,28400
3/17/2008,23500
3/18/2008,19600
3/19/2008,23800
3/20/2008,35100
3/21/2008,35000
3/22/2008,31100
3/23/2008,24400
3/24/2008,18700
3/25/2008,15000
3/26/2008,12300
3/27/2008,8900
3/28/2008,18400
3/29/2008,31200
3/30/2008,28300
3/31/2008,22800
4/1/2008,23300
4/2/2008,26700
4/3/2008,21800
4/4/2008,20600
4/5/2008,21400
4/6/2008,19300
4/7/2008,16400
4/8/2008,12300
4/9/2008,9410
4/10/2008,7490
4/11/2008,7700
4/12/2008,17300
4/13/2008,19200
4/14/2008,16100
4/15/2008,12200
4/16/2008,10200
4/17/2008,7920
4/18/2008,5530
4/19/2008,5610
4/20/2008,4550
4/21/2008,4220
4/22/2008,4240
4/23/2008,3110
4/24/2008,3210
4/25/2008,3210
4/26/2008,3100
4/27/2008,2670
4/28/2008,2400
4/29/2008,2750
4/30/2008,2840
5/1/2008,3190
5/2/2008,3470
5/3/2008,4580
5/4/2008,5520
5/5/2008,6170
5/6/2008,5090
5/7/2008,3870
5/8/2008,2500
5/9/2008,3160
5/10/2008,6650
5/11/2008,8750
5/12/2008,9930
5/13/2008,14000
5/14/2008,13600
5/15/2008,11300
5/16/2008,9140
5/17/2008,12000
5/18/2008,12000
5/19/2008,8530
5/20/2008,6430
5/21/2008,5120
5/22/2008,3080
5/23/2008,3190
5/24/2008,2380
5/25/2008,2210
5/26/2008,2070
5/27/2008,1730
5/28/2008,1580
5/29/2008,1870
5/30/2008,1670
5/31/2008,2760
6/1/2008,18200
6/2/2008,16200
6/3/2008,11200
6/4/2008,9450
6/5/2008,9520
6/6/2008,9030
6/7/2008,7320
6/8/2008,5360
6/9/2008,3970
6/10/2008,4620
6/11/2008,14900
6/12/2008,11300
6/13/2008,7630
6/14/2008,7440
6/15/2008,8560
6/16/2008,6460
6/17/2008,5220
6/18/2008,3990
6/19/2008,2490
6/20/2008,2020
6/21/2008,1540
6/22/2008,1690
6/23/2008,2360
6/24/2008,2340
6/25/2008,2320
6/26/2008,5850
6/27/2008,15500
6/28/2008,13000
6/29/2008,12300
6/30/2008,7700
7/1/2008,6120
7/2/2008,4200
7/3/2008,8970
7/4/2008,12600
7/5/2008,12200
7/6/2008,10800
7/7/2008,7220
7/8/2008,7140
7/9/2008,9850
7/10/2008,16600
7/11/2008,13300
7/12/2008,10600
7/13/2008,8080
7/14/2008,6060
7/15/2008,5800
7/16/2008,4110
7/17/2008,2940
7/18/2008,2090
7/19/2008,1480
7/20/2008,1120
7/21/2008,1110
7/22/2008,1810
7/23/2008,1040
7/24/2008,764
7/25/2008,869
7/26/2008,839
7/27/2008,556
7/28/2008,460
7/29/2008,661
7/30/2008,653
7/31/2008,761
8/1/2008,695
8/2/2008,421
8/3/2008,395
8/4/2008,480
8/5/2008,518
8/6/2008,527
8/7/2008,688
8/8/2008,855
8/9/2008,688
8/10/2008,518
8/11/2008,528
8/12/2008,447
8/13/2008,369
8/14/2008,321
8/15/2008,386
8/16/2008,380
8/17/2008,357
8/18/2008,315
8/19/2008,326
8/20/2008,325
8/21/2008,333
8/22/2008,444
8/23/2008,351
8/24/2008,282
8/25/2008,216
8/26/2008,153
8/27/2008,247
8/28/2008,210
8/29/2008,215
8/30/2008,210
8/31/2008,175
9/1/2008,153
9/2/2008,148
9/3/2008,152
9/4/2008,120
9/5/2008,171
9/6/2008,150
9/7/2008,161
9/8/2008,219
9/9/2008,252
9/10/2008,212
9/11/2008,194
9/12/2008,336
9/13/2008,1070
9/14/2008,2230
9/15/2008,4020
9/16/2008,3670
9/17/2008,2700
9/18/2008,1840
9/19/2008,1450
9/20/2008,1180
9/21/2008,971
9/22/2008,750
9/23/2008,650
9/24/2008,633
9/25/2008,483
9/26/2008,383
9/27/2008,403
9/28/2008,362
9/29/2008,307
9/30/2008,422
10/1/2008,352
10/2/2008,266
10/3/2008,199
10/4/2008,253
10/5/2008,271
10/6/2008,240
10/7/2008,231
10/8/2008,334
10/9/2008,331
10/10/2008,232
10/11/2008,226
10/12/2008,290
10/13/2008,275
10/14/2008,275
10/15/2008,224
10/16/2008,421
10/17/2008,443
10/18/2008,403
10/19/2008,536
10/20/2008,411
10/21/2008,429
10/22/2008,281
10/23/2008,173
10/24/2008,255
10/25/2008,546
10/26/2008,654
10/27/2008,573
10/28/2008,526
10/29/2008,482
10/30/2008,285
10/31/2008,312
11/1/2008,327
11/2/2008,300
11/3/2008,359
11/4/2008,1460
11/5/2008,741
11/6/2008,549
11/7/2008,411
11/8/2008,360
11/9/2008,289
11/10/2008,243
11/11/2008,142
11/12/2008,176
11/13/2008,431
11/14/2008,416
11/15/2008,754
11/16/2008,4690
11/17/2008,5800
11/18/2008,3330
11/19/2008,2440
11/20/2008,1850
11/21/2008,1160
11/22/2008,1150
11/23/2008,916
11/24/2008,791
11/25/2008,799
11/26/2008,525
11/27/2008,502
11/28/2008,594
11/29/2008,614
11/30/2008,566
12/1/2008,831
12/2/2008,784
12/3/2008,532
12/4/2008,635
12/5/2008,508
12/6/2008,413
12/7/2008,371
12/8/2008,455
12/9/2008,750
12/10/2008,5480
12/11/2008,9200
12/12/2008,5900
12/13/2008,4310
12/14/2008,2680
12/15/2008,2250
12/16/2008,1930
12/17/2008,1670
12/18/2008,1330
12/19/2008,1020
12/20/2008,1430
12/21/2008,2050
12/22/2008,3090
12/23/2008,2250
12/24/2008,1810
12/25/2008,1470
12/26/2008,3450
12/27/2008,8000
12/28/2008,20100
12/29/2008,42400
12/30/2008,32700
12/31/2008,24500
1/1/2009,17500
1/2/2009,13800
1/3/2009,10800
1/4/2009,8730
